CENSUS_YEAR	GEO_CODE (POR)	GEO_LEVEL	GEO_NAME	GNR	DATA_QUALITY_FLAG	ALT_GEO_CODE	DIM: Employment income statistics (7)	Member ID: Employment income statistics (7)	Notes: Employment income statistics (7)	DIM: Work activity during the reference year (4)	Member ID: Work activity during the reference year (4)	Notes: Work activity during the reference year (4)	DIM: Age (6B)	Member ID: Age (6B)	Notes: Age (6B)	DIM: Sex (3)	Member ID: Sex (3)	Notes: Sex (3)	DIM: Occupation - National Occupational Classification (NOC) 2016 (691)	Member ID: Occupation - National Occupational Classification (NOC) 2016 (691)	Notes: Occupation - National Occupational Classification (NOC) 2016 (691)	Average Income - Female	Average Income - Male	Gap	Gap_Perc	City_rank_in_NOC	Num_Cities_for_NOC
2016	1	0	Canada	5.1	20000	1	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2241 Electrical and electronics engineering technologists and technicians	202		45604	66913	21309	0.318458297	13	22
2016	835	2	Edmonton	5.7	0	48835	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2241 Electrical and electronics engineering technologists and technicians	202		60863	85048	24185	0.284368827	8	22
2016	580	2	Greater Sudbury	5.5	0	35580	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2241 Electrical and electronics engineering technologists and technicians	202		0	63769	n/a	n/a	n/a	22
2016	550	2	Guelph	3.9	0	35550	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2241 Electrical and electronics engineering technologists and technicians	202		0	56280	n/a	n/a	n/a	22
2016	205	2	Halifax	4.7	0	12205	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2241 Electrical and electronics engineering technologists and technicians	202		44742	64693	19951	0.308395035	11	22
2016	537	2	Hamilton	4.5	0	35537	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2241 Electrical and electronics engineering technologists and technicians	202		39019	66126	27107	0.409929528	19	22
2016	915	2	Kelowna	6	0	59915	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2241 Electrical and electronics engineering technologists and technicians	202		48439	63412	14973	0.2361225	6	22
2016	521	2	Kingston	4.4	0	35521	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2241 Electrical and electronics engineering technologists and technicians	202		75963	58390	-17573	-0.300959068	1	22
2016	541	2	Kitchener - Cambridge - Waterloo	4.4	0	35541	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2241 Electrical and electronics engineering technologists and technicians	202		39579	58670	19091	0.325396284	14	22
2016	810	2	Lethbridge	6	0	48810	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2241 Electrical and electronics engineering technologists and technicians	202		0	66115	n/a	n/a	n/a	22
2016	555	2	London	4.3	0	35555	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2241 Electrical and electronics engineering technologists and technicians	202		39905	57764	17859	0.309171803	12	22
2016	305	2	Moncton	4.5	0	13305	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2241 Electrical and electronics engineering technologists and technicians	202		0	73484	n/a	n/a	n/a	22
2016	462	2	Montréal	3.7	20000	24462	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2241 Electrical and electronics engineering technologists and technicians	202		47987	60929	12942	0.212411167	5	22
2016	532	2	Oshawa	4	0	35532	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2241 Electrical and electronics engineering technologists and technicians	202		51306	79176	27870	0.352000606	16	22
2016	505	2	Ottawa - Gatineau	4	0	35505	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2241 Electrical and electronics engineering technologists and technicians	202		50772	69381	18609	0.268214641	7	22
2016	529	2	Peterborough	4.5	0	35529	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2241 Electrical and electronics engineering technologists and technicians	202		0	70746	n/a	n/a	n/a	22
2016	421	2	Quebec	4.3	0	24421	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2241 Electrical and electronics engineering technologists and technicians	202		43411	62473	19062	0.305123813	10	22
2016	705	2	Regina	5.5	0	47705	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2241 Electrical and electronics engineering technologists and technicians	202		68084	78147	10063	0.128770138	2	22
2016	408	2	Saguenay	4.6	0	24408	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2241 Electrical and electronics engineering technologists and technicians	202		0	66825	n/a	n/a	n/a	22
2016	310	2	Saint John	4.9	0	13310	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2241 Electrical and electronics engineering technologists and technicians	202		0	76570	n/a	n/a	n/a	22
2016	725	2	Saskatoon	4.9	0	47725	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2241 Electrical and electronics engineering technologists and technicians	202		45662	74794	29132	0.389496484	18	22
2016	433	2	Sherbrooke	4.2	0	24433	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2241 Electrical and electronics engineering technologists and technicians	202		49687	58543	8856	0.151273423	3	22
2016	539	2	St. Catharines - Niagara	5.1	0	35539	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2241 Electrical and electronics engineering technologists and technicians	202		0	63253	n/a	n/a	n/a	22
2016	1	2	St. John's	5.3	0	10001	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2241 Electrical and electronics engineering technologists and technicians	202		44506	80402	35896	0.446456556	20	22
2016	595	2	Thunder Bay	5	0	35595	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2241 Electrical and electronics engineering technologists and technicians	202		0	79269	n/a	n/a	n/a	22
2016	535	2	Toronto	4.2	0	35535	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2241 Electrical and electronics engineering technologists and technicians	202		37639	57605	19966	0.346601857	15	22
2016	442	2	Trois-Rivières	3.8	0	24442	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2241 Electrical and electronics engineering technologists and technicians	202		0	77789	n/a	n/a	n/a	22
2016	933	2	Vancouver	5.7	1	59933	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2241 Electrical and electronics engineering technologists and technicians	202		39855	62109	22254	0.35830556	17	22
2016	935	2	Victoria	4.9	20000	59935	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2241 Electrical and electronics engineering technologists and technicians	202		53104	65653	12549	0.191141304	4	22
2016	559	2	Windsor	5	0	35559	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2241 Electrical and electronics engineering technologists and technicians	202		23647	79531	55884	0.702669399	22	22
2016	602	2	Winnipeg	4	0	46602	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2241 Electrical and electronics engineering technologists and technicians	202		38367	82696	44329	0.536047693	21	22
2016	932	2	Abbotsford - Mission	5.3	0	59932	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"225 Technical occupations in architecture, drafting, surveying, geomatics and meteorology"	206		17730	55433	37703	0.680154421	35	35
2016	568	2	Barrie	4.1	0	35568	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"225 Technical occupations in architecture, drafting, surveying, geomatics and meteorology"	206		41346	58874	17528	0.297720556	28	35
2016	522	2	Belleville	4.8	0	35522	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"225 Technical occupations in architecture, drafting, surveying, geomatics and meteorology"	206		0	42261	n/a	n/a	n/a	35
2016	543	2	Brantford	5.3	20000	35543	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"225 Technical occupations in architecture, drafting, surveying, geomatics and meteorology"	206		40527	52077	11550	0.221786969	22	35
2016	825	2	Calgary	4.9	0	48825	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"225 Technical occupations in architecture, drafting, surveying, geomatics and meteorology"	206		66475	76697	10222	0.133277703	10	35
2016	1	0	Canada	5.1	20000	1	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"225 Technical occupations in architecture, drafting, surveying, geomatics and meteorology"	206		45692	56378	10686	0.18954202	19	35
2016	835	2	Edmonton	5.7	0	48835	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"225 Technical occupations in architecture, drafting, surveying, geomatics and meteorology"	206		57045	67869	10824	0.159483711	14	35
2016	580	2	Greater Sudbury	5.5	0	35580	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"225 Technical occupations in architecture, drafting, surveying, geomatics and meteorology"	206		45693	55002	9309	0.169248391	17	35
2016	550	2	Guelph	3.9	0	35550	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"225 Technical occupations in architecture, drafting, surveying, geomatics and meteorology"	206		36003	47533	11530	0.242568321	25	35
2016	205	2	Halifax	4.7	0	12205	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"225 Technical occupations in architecture, drafting, surveying, geomatics and meteorology"	206		40977	54139	13162	0.243114945	26	35
2016	537	2	Hamilton	4.5	0	35537	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"225 Technical occupations in architecture, drafting, surveying, geomatics and meteorology"	206		45451	49263	3812	0.07738059	5	35
2016	915	2	Kelowna	6	0	59915	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"225 Technical occupations in architecture, drafting, surveying, geomatics and meteorology"	206		49429	47697	-1732	-0.036312556	1	35
2016	521	2	Kingston	4.4	0	35521	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"225 Technical occupations in architecture, drafting, surveying, geomatics and meteorology"	206		30122	57267	27145	0.474007718	33	35
2016	541	2	Kitchener - Cambridge - Waterloo	4.4	0	35541	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"225 Technical occupations in architecture, drafting, surveying, geomatics and meteorology"	206		44531	58084	13553	0.233334481	24	35
2016	810	2	Lethbridge	6	0	48810	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"225 Technical occupations in architecture, drafting, surveying, geomatics and meteorology"	206		45612	51421	5809	0.112969409	9	35
2016	555	2	London	4.3	0	35555	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"225 Technical occupations in architecture, drafting, surveying, geomatics and meteorology"	206		36530	52906	16376	0.30953011	30	35
2016	305	2	Moncton	4.5	0	13305	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"225 Technical occupations in architecture, drafting, surveying, geomatics and meteorology"	206		46807	49365	2558	0.05181809	4	35
2016	462	2	Montréal	3.7	20000	24462	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"225 Technical occupations in architecture, drafting, surveying, geomatics and meteorology"	206		38686	49788	11102	0.222985458	23	35
2016	532	2	Oshawa	4	0	35532	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"225 Technical occupations in architecture, drafting, surveying, geomatics and meteorology"	206		53376	55683	2307	0.041430957	3	35
2016	505	2	Ottawa - Gatineau	4	0	35505	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"225 Technical occupations in architecture, drafting, surveying, geomatics and meteorology"	206		49653	58639	8986	0.153242722	13	35
2016	529	2	Peterborough	4.5	0	35529	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"225 Technical occupations in architecture, drafting, surveying, geomatics and meteorology"	206		44963	49076	4113	0.083808786	6	35
2016	421	2	Quebec	4.3	0	24421	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"225 Technical occupations in architecture, drafting, surveying, geomatics and meteorology"	206		40379	48312	7933	0.164203511	16	35
